KODE,NAMA_PRODUK,UNIT,TANGGAL,NO_TRANSAKSI,QTY_MSK,NILAI_MSK,KATEGORI,QTY_TOTAL,NILAI_TOTAL
A00015,ALLOPURINOL 100MG,STRIP,2021-04-27,1.9-210427.1340-004,20.0,1852.52,MASUK,20.0,1852.52
A00015,ALLOPURINOL 100MG,STRIP,2021-05-03,1.12-210503.1658-003,20.0,1632.43,MASUK,20.0,1632.43
A00015,ALLOPURINOL 100MG,STRIP,2021-05-05,1.13-210505.1754-004,10.0,1600.04,MASUK,10.0,1600.04
A00015,ALLOPURINOL 100MG,STRIP,2021-05-11,1.12-210511.1430-001,10.0,1766.16,MASUK,10.0,1766.16
A00015,ALLOPURINOL 100MG,STRIP,2021-05-19,1.13-210519.1907-004,10.0,1800.13,MASUK,10.0,1800.13
A00015,ALLOPURINOL 100MG,STRIP,2021-05-19,1.13-210519.1711-003,20.0,1800.07,MASUK,20.0,1800.07
A00015,ALLOPURINOL 100MG,STRIP,2021-05-29,1.11-210529.1833-007,20.0,1800.13,MASUK,20.0,1800.13
A00015,ALLOPURINOL 100MG,STRIP,2021-05-31,1.11-210531.1351-003,10.0,1851.53,MASUK,10.0,1851.53
A00015,ALLOPURINOL 100MG,STRIP,2021-06-05,1.11-210605.1452-002,20.0,1800.09,MASUK,20.0,1800.09
A00015,ALLOPURINOL 100MG,STRIP,2021-06-07,1.11-210607.1609-004,20.0,1851.53,MASUK,20.0,1851.53
A00015,ALLOPURINOL 100MG,STRIP,2021-06-16,1.11-210616.1235-002,30.0,1800.09,MASUK,30.0,1800.09
A00015,ALLOPURINOL 100MG,STRIP,2021-06-26,1.13-210626.1124-004,30.0,1800.14,MASUK,30.0,1800.14
A00015,ALLOPURINOL 100MG,STRIP,2021-07-10,1.11-210710.1517-001,20.0,1800.07,MASUK,20.0,1800.07
A00015,ALLOPURINOL 100MG,STRIP,2021-07-17,1.13-210717.1529-003,20.0,1800.1,MASUK,20.0,1800.1
A00015,ALLOPURINOL 100MG,STRIP,2021-07-30,1.13-210730.1659-002,20.0,1600.03,MASUK,20.0,1600.03
A00015,ALLOPURINOL 100MG,STRIP,2021-08-02,1.11-210802.2024-002,30.0,1800.05,MASUK,30.0,1800.05
A00015,ALLOPURINOL 100MG,STRIP,2021-08-06,1.11-210806.1921-006,20.0,1960.01,MASUK,20.0,1960.01
A00015,ALLOPURINOL 100MG,STRIP,2021-08-12,1.11-210812.1241-004,30.0,1800.05,MASUK,30.0,1800.05
A00015,ALLOPURINOL 100MG,STRIP,2021-08-30,1.11-210830.1337-002,20.0,1852.54,MASUK,20.0,1852.54
A00015,ALLOPURINOL 100MG,STRIP,2021-09-06,1.11-210906.1225-005,20.0,1852.55,MASUK,20.0,1852.55
A00015,ALLOPURINOL 100MG,STRIP,2021-09-13,1.11-210913.1525-005,20.0,1852.5,MASUK,20.0,1852.5
A00015,ALLOPURINOL 100MG,STRIP,2021-09-20,1.11-210920.1253-002,20.0,1852.53,MASUK,20.0,1852.53
A00015,ALLOPURINOL 100MG,STRIP,2021-09-22,1.13-210922.1821-007,20.0,1500.01,MASUK,20.0,1500.01
A00015,ALLOPURINOL 100MG,STRIP,2021-10-06,1.11-211006.1241-003,20.0,1600.27,MASUK,20.0,1600.27
A00015,ALLOPURINOL 100MG,STRIP,2021-10-06,1.11-211006.1228-001,20.0,1800.14,MASUK,20.0,1800.14
A00015,ALLOPURINOL 100MG,STRIP,2021-10-18,1.11-211018.1358-003,30.0,1766.12,MASUK,30.0,1766.12
A00015,ALLOPURINOL 100MG,STRIP,2021-10-25,1.13-211025.1347-003,30.0,1766.16,MASUK,30.0,1766.16
A00015,ALLOPURINOL 100MG,STRIP,2021-10-28,1.11-211028.1233-001,20.0,1959.98,MASUK,20.0,1959.98
A00015,ALLOPURINOL 100MG,STRIP,2021-11-01,1.13-211101.1920-006,20.0,1499.98,MASUK,20.0,1499.98
A00015,ALLOPURINOL 100MG,STRIP,2021-11-08,1.11-211108.1904-008,20.0,1500.02,MASUK,20.0,1500.02
A00015,ALLOPURINOL 100MG,STRIP,2021-11-22,1.11-211122.1258-004,20.0,1766.17,MASUK,20.0,1766.17
A00015,ALLOPURINOL 100MG,STRIP,2021-11-29,1.9-211129.1435-009,20.0,1766.28,MASUK,20.0,1766.28
A00015,ALLOPURINOL 100MG,STRIP,2021-12-06,1.11-211206.1112-001,20.0,1766.18,MASUK,20.0,1766.18
A00015,ALLOPURINOL 100MG,STRIP,2021-12-13,1.11-211213.1257-002,30.0,1766.26,MASUK,30.0,1766.26
A00015,ALLOPURINOL 100MG,STRIP,2021-12-29,1.11-211229.1453-006,20.0,1600.17,MASUK,20.0,1600.17
A00016,ALPARA,STRIP,2021-01-18,1.11-210118.1750-005,15.0,5628.19,MASUK,15.0,5628.19
A00016,ALPARA,STRIP,2021-02-08,1.11-210208.1528-004,15.0,5627.21,MASUK,15.0,5627.21
A00016,ALPARA,STRIP,2021-03-02,1.12-210302.1516-003,30.0,5990.0,MASUK,30.0,5990.0
A00016,ALPARA,STRIP,2021-04-13,1.11-210413.1610-001,15.0,5991.1,MASUK,15.0,5991.1
A00016,ALPARA,STRIP,2021-05-03,1.11-210503.1230-001,15.0,5626.21,MASUK,15.0,5626.21
A00016,ALPARA,STRIP,2021-05-03,1.12-210503.1752-005,15.0,5671.37,MASUK,15.0,5671.37
A00016,ALPARA,STRIP,2021-06-14,1.12-210614.1758-001,15.0,5670.81,MASUK,15.0,5670.81
A00016,ALPARA,STRIP,2021-06-28,1.11-210628.1930-006,15.0,5671.52,MASUK,15.0,5671.52
A00016,ALPARA,STRIP,2021-07-06,1.13-210706.0908-003,15.0,5670.82,MASUK,15.0,5670.82
A00016,ALPARA,STRIP,2021-07-13,1.13-210713.1415-001,150.0,5790.58,MASUK,150.0,5790.58
A00016,ALPARA,STRIP,2021-08-23,1.12-210823.1955-003,15.0,5671.13,MASUK,15.0,5671.13
A00016,ALPARA,STRIP,2021-08-25,1.13-210825.1439-009,200.0,360.54,MASUK,200.0,360.54
A00016,ALPARA,STRIP,2021-09-14,1.13-210914.1324-004,150.0,5790.62,MASUK,150.0,5790.62
A00018,AMBROXOL 30MG,STRIP,2021-01-13,1.6-210113.0437-006,10.0,2048.67,MASUK,10.0,2048.67
A00018,AMBROXOL 30MG,STRIP,2021-02-15,1.11-210215.1658-003,10.0,2112.02,MASUK,10.0,2112.02
A00018,AMBROXOL 30MG,STRIP,2021-02-24,1.13-210224.1913-002,10.0,2112.12,MASUK,10.0,2112.12
A00018,AMBROXOL 30MG,STRIP,2021-03-12,1.13-210312.1925-004,10.0,2112.04,MASUK,10.0,2112.04
A00018,AMBROXOL 30MG,STRIP,2021-04-07,1.12-210407.1730-001,10.0,2048.89,MASUK,10.0,2048.89
A00018,AMBROXOL 30MG,STRIP,2021-05-06,1.13-210506.1936-002,10.0,2112.22,MASUK,10.0,2112.22
A00018,AMBROXOL 30MG,STRIP,2021-05-27,1.9-210527.1733-004,10.0,2112.05,MASUK,10.0,2112.05
A00018,AMBROXOL 30MG,STRIP,2021-06-14,1.13-210614.1647-002,10.0,2112.14,MASUK,10.0,2112.14
A00018,AMBROXOL 30MG,STRIP,2021-06-26,1.13-210626.0831-002,10.0,2112.0,MASUK,10.0,2112.0
A00018,AMBROXOL 30MG,STRIP,2021-07-16,1.11-210716.0927-002,20.0,2112.21,MASUK,20.0,2112.21
A00018,AMBROXOL 30MG,STRIP,2021-07-27,1.11-210727.1448-006,20.0,940.65,MASUK,20.0,940.65
A00018,AMBROXOL 30MG,STRIP,2021-08-03,1.13-210803.1351-007,30.0,940.5,MASUK,30.0,940.5
A00018,AMBROXOL 30MG,STRIP,2021-08-30,1.13-210830.1616-002,20.0,2112.15,MASUK,20.0,2112.15
A00018,AMBROXOL 30MG,STRIP,2021-08-30,1.11-210830.1337-002,30.0,1049.74,MASUK,30.0,1049.74
A00018,AMBROXOL 30MG,STRIP,2021-09-27,1.11-210927.1501-005,10.0,1049.84,MASUK,10.0,1049.84
A00018,AMBROXOL 30MG,STRIP,2021-09-30,1.9-210930.2026-003,10.0,2112.0,MASUK,10.0,2112.0
A00018,AMBROXOL 30MG,STRIP,2021-10-25,1.13-211025.1347-003,30.0,1049.77,MASUK,30.0,1049.77
A00018,AMBROXOL 30MG,STRIP,2021-11-01,1.13-211101.1912-004,10.0,2113.64,MASUK,10.0,2113.64
A00018,AMBROXOL 30MG,STRIP,2021-12-27,1.11-211227.1535-005,20.0,1049.8,MASUK,20.0,1049.8
A00019,AMLODIPINE 10MG,STRIP,2021-01-13,1.6-210113.0426-004,10.0,1715.06,MASUK,10.0,1715.06
A00019,AMLODIPINE 10MG,STRIP,2021-01-15,1.13-210115.0442-003,20.0,4700.44,MASUK,20.0,4700.44
A00019,AMLODIPINE 10MG,STRIP,2021-01-18,1.11-210118.1733-003,6.0,5133.71,MASUK,6.0,5133.71
A00019,AMLODIPINE 10MG,STRIP,2021-01-28,1.11-210128.0312-003,18.0,5133.81,MASUK,18.0,5133.81
A00019,AMLODIPINE 10MG,STRIP,2021-02-03,1.11-210203.1304-005,20.0,10992.31,MASUK,20.0,10992.31
A00019,AMLODIPINE 10MG,STRIP,2021-02-10,1.6-210210.1837-001,20.0,4700.36,MASUK,20.0,4700.36
A00019,AMLODIPINE 10MG,STRIP,2021-02-15,1.11-210215.1658-003,9.0,5133.38,MASUK,9.0,5133.38
A00019,AMLODIPINE 10MG,STRIP,2021-02-18,1.11-210218.2010-001,6.0,5134.1,MASUK,6.0,5134.1
A00019,AMLODIPINE 10MG,STRIP,2021-02-22,1.11-210222.1521-005,18.0,5133.33,MASUK,18.0,5133.33
A00019,AMLODIPINE 10MG,STRIP,2021-02-26,1.9-210226.1328-001,9.0,5134.01,MASUK,9.0,5134.01
A00019,AMLODIPINE 10MG,STRIP,2021-03-03,1.12-210303.1525-004,20.0,4700.43,MASUK,20.0,4700.43
A00019,AMLODIPINE 10MG,STRIP,2021-03-10,1.11-210310.1218-004,3.0,1783.44,MASUK,3.0,1783.44
A00019,AMLODIPINE 10MG,STRIP,2021-03-12,1.13-210312.1925-004,18.0,7333.47,MASUK,18.0,7333.47
A00019,AMLODIPINE 10MG,STRIP,2021-03-15,1.13-210315.1503-002,9.0,7333.7,MASUK,9.0,7333.7
A00019,AMLODIPINE 10MG,STRIP,2021-03-24,1.11-210324.1210-003,20.0,1715.15,MASUK,20.0,1715.15
A00019,AMLODIPINE 10MG,STRIP,2021-03-25,1.13-210325.2017-004,18.0,7334.36,MASUK,18.0,7334.36
A00019,AMLODIPINE 10MG,STRIP,2021-04-07,1.11-210407.1326-006,20.0,4700.27,MASUK,20.0,4700.27
A00019,AMLODIPINE 10MG,STRIP,2021-04-08,1.11-210408.1303-004,9.0,7333.4,MASUK,9.0,7333.4
A00019,AMLODIPINE 10MG,STRIP,2021-04-14,1.12-210414.1418-002,10.0,10992.58,MASUK,10.0,10992.58
A00019,AMLODIPINE 10MG,STRIP,2021-04-15,1.11-210415.2005-005,6.0,7333.97,MASUK,6.0,7333.97
A00019,AMLODIPINE 10MG,STRIP,2021-04-21,1.11-210421.1231-001,20.0,4700.26,MASUK,20.0,4700.26
A00019,AMLODIPINE 10MG,STRIP,2021-04-28,1.11-210428.1944-005,20.0,4700.36,MASUK,20.0,4700.36
A00019,AMLODIPINE 10MG,STRIP,2021-05-05,1.12-210505.1839-002,10.0,10993.35,MASUK,10.0,10993.35
A00019,AMLODIPINE 10MG,STRIP,2021-05-06,1.13-210506.1936-002,18.0,7334.11,MASUK,18.0,7334.11
A00019,AMLODIPINE 10MG,STRIP,2021-05-24,1.12-210524.1716-002,18.0,7333.85,MASUK,18.0,7333.85
A00019,AMLODIPINE 10MG,STRIP,2021-05-25,1.11-210525.1629-006,9.0,1783.66,MASUK,9.0,1783.66
A00019,AMLODIPINE 10MG,STRIP,2021-05-29,1.11-210529.1717-001,10.0,10991.88,MASUK,10.0,10991.88
A00019,AMLODIPINE 10MG,STRIP,2021-05-29,1.11-210529.1833-007,20.0,4700.47,MASUK,20.0,4700.47
A00019,AMLODIPINE 10MG,STRIP,2021-05-31,1.13-210531.2014-003,9.0,7333.98,MASUK,9.0,7333.98
A00019,AMLODIPINE 10MG,STRIP,2021-06-09,1.11-210609.1206-001,30.0,4700.26,MASUK,30.0,4700.26
A00019,AMLODIPINE 10MG,STRIP,2021-06-16,1.11-210616.1235-002,30.0,4700.37,MASUK,30.0,4700.37
A00019,AMLODIPINE 10MG,STRIP,2021-06-26,1.13-210626.1124-004,30.0,4700.52,MASUK,30.0,4700.52
A00019,AMLODIPINE 10MG,STRIP,2021-07-06,1.13-210706.0916-004,18.0,7334.08,MASUK,18.0,7334.08
A00019,AMLODIPINE 10MG,STRIP,2021-07-08,1.9-210708.1839-004,18.0,7333.63,MASUK,18.0,7333.63
A00019,AMLODIPINE 10MG,STRIP,2021-07-10,1.11-210710.1517-001,30.0,4700.33,MASUK,30.0,4700.33
A00019,AMLODIPINE 10MG,STRIP,2021-07-12,1.13-210712.1757-010,18.0,7333.36,MASUK,18.0,7333.36
A00019,AMLODIPINE 10MG,STRIP,2021-07-16,1.11-210716.1048-004,18.0,7333.37,MASUK,18.0,7333.37
A00019,AMLODIPINE 10MG,STRIP,2021-07-17,1.13-210717.1529-003,30.0,4700.4,MASUK,30.0,4700.4
A00019,AMLODIPINE 10MG,STRIP,2021-07-29,1.11-210729.1619-005,36.0,7333.85,MASUK,36.0,7333.85
A00019,AMLODIPINE 10MG,STRIP,2021-08-03,1.11-210803.1540-005,18.0,7334.03,MASUK,18.0,7334.03
A00019,AMLODIPINE 10MG,STRIP,2021-08-09,1.13-210809.1814-003,18.0,7334.15,MASUK,18.0,7334.15
A00019,AMLODIPINE 10MG,STRIP,2021-08-12,1.11-210812.1241-004,30.0,4700.28,MASUK,30.0,4700.28
A00019,AMLODIPINE 10MG,STRIP,2021-08-26,1.11-210826.1104-001,30.0,4700.24,MASUK,30.0,4700.24
A00019,AMLODIPINE 10MG,STRIP,2021-09-02,1.11-210902.1623-003,18.0,7333.39,MASUK,18.0,7333.39
A00019,AMLODIPINE 10MG,STRIP,2021-09-06,1.9-210906.1522-001,18.0,7334.43,MASUK,18.0,7334.43
A00019,AMLODIPINE 10MG,STRIP,2021-09-13,1.11-210913.1516-001,18.0,7333.73,MASUK,18.0,7333.73
A00019,AMLODIPINE 10MG,STRIP,2021-09-15,1.11-210915.1503-001,18.0,1783.53,MASUK,18.0,1783.53
A00019,AMLODIPINE 10MG,STRIP,2021-09-16,1.11-210916.1920-002,18.0,7333.77,MASUK,18.0,7333.77
A00019,AMLODIPINE 10MG,STRIP,2021-09-22,1.13-210922.1621-004,30.0,4700.41,MASUK,30.0,4700.41
A00019,AMLODIPINE 10MG,STRIP,2021-09-30,1.9-210930.2020-002,36.0,7333.36,MASUK,36.0,7333.36
A00019,AMLODIPINE 10MG,STRIP,2021-10-02,1.11-211002.1714-008,9.0,3780.36,MASUK,9.0,3780.36
A00019,AMLODIPINE 10MG,STRIP,2021-10-06,1.11-211006.1241-003,18.0,1783.63,MASUK,18.0,1783.63
A00019,AMLODIPINE 10MG,STRIP,2021-10-06,1.11-211006.1228-001,20.0,4700.5,MASUK,20.0,4700.5
A00019,AMLODIPINE 10MG,STRIP,2021-10-14,1.13-211014.1330-001,18.0,7334.1,MASUK,18.0,7334.1
A00019,AMLODIPINE 10MG,STRIP,2021-10-21,1.12-211021.1713-002,9.0,1783.48,MASUK,9.0,1783.48
A00019,AMLODIPINE 10MG,STRIP,2021-10-21,1.13-211021.1634-001,18.0,7333.97,MASUK,18.0,7333.97
A00019,AMLODIPINE 10MG,STRIP,2021-10-25,1.11-211025.1713-007,18.0,7333.83,MASUK,18.0,7333.83
A00019,AMLODIPINE 10MG,STRIP,2021-10-27,1.11-211027.1230-004,9.0,1783.47,MASUK,9.0,1783.47
A00019,AMLODIPINE 10MG,STRIP,2021-10-28,1.9-211028.2003-009,18.0,7333.79,MASUK,18.0,7333.79
A00019,AMLODIPINE 10MG,STRIP,2021-11-01,1.13-211101.1907-003,18.0,7333.56,MASUK,18.0,7333.56
A00019,AMLODIPINE 10MG,STRIP,2021-11-01,1.13-211101.1920-006,30.0,5600.06,MASUK,30.0,5600.06
A00019,AMLODIPINE 10MG,STRIP,2021-11-08,1.11-211108.1904-008,30.0,5600.21,MASUK,30.0,5600.21
A00019,AMLODIPINE 10MG,STRIP,2021-11-17,1.11-211117.1239-004,30.0,4700.3,MASUK,30.0,4700.3
A00019,AMLODIPINE 10MG,STRIP,2021-11-24,1.12-211124.1425-008,30.0,4700.41,MASUK,30.0,4700.41
A00019,AMLODIPINE 10MG,STRIP,2021-12-02,1.11-211202.1319-004,18.0,7334.06,MASUK,18.0,7334.06
A00019,AMLODIPINE 10MG,STRIP,2021-12-06,1.11-211206.1300-003,18.0,7333.87,MASUK,18.0,7333.87
A00019,AMLODIPINE 10MG,STRIP,2021-12-09,1.11-211209.1719-009,18.0,7333.42,MASUK,18.0,7333.42
A00019,AMLODIPINE 10MG,STRIP,2021-12-15,1.12-211215.1934-007,20.0,4700.33,MASUK,20.0,4700.33
A00019,AMLODIPINE 10MG,STRIP,2021-12-20,1.13-211220.1428-006,18.0,7333.86,MASUK,18.0,7333.86
A00019,AMLODIPINE 10MG,STRIP,2021-12-22,1.11-211222.1903-003,9.0,2682.86,MASUK,9.0,2682.86
A00019,AMLODIPINE 10MG,STRIP,2021-12-23,1.11-211223.1913-007,18.0,7334.47,MASUK,18.0,7334.47
A00019,AMLODIPINE 10MG,STRIP,2021-12-27,1.13-211227.1638-006,20.0,5600.05,MASUK,20.0,5600.05
A00019,AMLODIPINE 10MG,STRIP,2021-12-29,1.13-211229.1231-002,30.0,4700.31,MASUK,30.0,4700.31
A00020,AMLODIPINE 5MG,STRIP,2021-01-12,1.11-210112.0313-003,18.0,2750.47,MASUK,18.0,2750.47
A00020,AMLODIPINE 5MG,STRIP,2021-01-15,1.13-210115.0442-003,20.0,2700.03,MASUK,20.0,2700.03
A00020,AMLODIPINE 5MG,STRIP,2021-01-18,1.11-210118.1733-003,6.0,2750.2,MASUK,6.0,2750.2
A00020,AMLODIPINE 5MG,STRIP,2021-01-21,1.11-210121.0709-004,12.0,2750.13,MASUK,12.0,2750.13
A00020,AMLODIPINE 5MG,STRIP,2021-01-28,1.11-210128.0312-003,18.0,2750.25,MASUK,18.0,2750.25
A00020,AMLODIPINE 5MG,STRIP,2021-02-03,1.11-210203.1304-005,20.0,6240.3,MASUK,20.0,6240.3
A00020,AMLODIPINE 5MG,STRIP,2021-02-04,1.11-210204.1932-001,12.0,2750.51,MASUK,12.0,2750.51
A00020,AMLODIPINE 5MG,STRIP,2021-02-10,1.6-210210.1837-001,20.0,2699.99,MASUK,20.0,2699.99
A00020,AMLODIPINE 5MG,STRIP,2021-02-15,1.11-210215.1658-003,18.0,2750.03,MASUK,18.0,2750.03
A00020,AMLODIPINE 5MG,STRIP,2021-02-18,1.11-210218.2010-001,9.0,2750.41,MASUK,9.0,2750.41
A00020,AMLODIPINE 5MG,STRIP,2021-02-22,1.11-210222.1521-005,18.0,2750.0,MASUK,18.0,2750.0
A00020,AMLODIPINE 5MG,STRIP,2021-02-26,1.9-210226.1328-001,18.0,2750.36,MASUK,18.0,2750.36
A00020,AMLODIPINE 5MG,STRIP,2021-03-03,1.12-210303.1525-004,30.0,2700.03,MASUK,30.0,2700.03
A00020,AMLODIPINE 5MG,STRIP,2021-03-10,1.11-210310.1218-004,3.0,1366.75,MASUK,3.0,1366.75
A00020,AMLODIPINE 5MG,STRIP,2021-03-12,1.13-210312.1925-004,18.0,3666.74,MASUK,18.0,3666.74
A00020,AMLODIPINE 5MG,STRIP,2021-03-15,1.12-210315.1621-005,3.0,4116.73,MASUK,3.0,4116.73
A00020,AMLODIPINE 5MG,STRIP,2021-03-15,1.13-210315.1503-002,9.0,3666.85,MASUK,9.0,3666.85
A00020,AMLODIPINE 5MG,STRIP,2021-03-15,1.9-210315.1955-002,20.0,2349.93,MASUK,20.0,2349.93
A00020,AMLODIPINE 5MG,STRIP,2021-03-22,1.12-210322.1207-003,6.0,4117.19,MASUK,6.0,4117.19
A00020,AMLODIPINE 5MG,STRIP,2021-03-24,1.11-210324.1210-003,6.0,1366.79,MASUK,6.0,1366.79
A00020,AMLODIPINE 5MG,STRIP,2021-03-25,1.13-210325.2017-004,18.0,3667.18,MASUK,18.0,3667.18
A00020,AMLODIPINE 5MG,STRIP,2021-03-29,1.12-210329.1637-002,18.0,3667.12,MASUK,18.0,3667.12
A00020,AMLODIPINE 5MG,STRIP,2021-04-05,1.13-210405.1934-003,6.0,3666.74,MASUK,6.0,3666.74
A00020,AMLODIPINE 5MG,STRIP,2021-04-06,1.11-210406.1403-011,9.0,1543.92,MASUK,9.0,1543.92
A00020,AMLODIPINE 5MG,STRIP,2021-04-07,1.11-210407.1326-006,20.0,2699.94,MASUK,20.0,2699.94
A00020,AMLODIPINE 5MG,STRIP,2021-04-08,1.11-210408.1303-004,18.0,3666.7,MASUK,18.0,3666.7
A00020,AMLODIPINE 5MG,STRIP,2021-04-14,1.12-210414.1418-002,10.0,6240.45,MASUK,10.0,6240.45
A00020,AMLODIPINE 5MG,STRIP,2021-04-15,1.11-210415.2005-005,18.0,3666.98,MASUK,18.0,3666.98
A00020,AMLODIPINE 5MG,STRIP,2021-04-20,1.12-210420.1215-003,9.0,1409.05,MASUK,9.0,1409.05
A00020,AMLODIPINE 5MG,STRIP,2021-04-21,1.11-210421.1231-001,30.0,2699.93,MASUK,30.0,2699.93
A00020,AMLODIPINE 5MG,STRIP,2021-04-26,1.11-210426.1655-002,18.0,3667.0,MASUK,18.0,3667.0
A00020,AMLODIPINE 5MG,STRIP,2021-04-28,1.11-210428.1944-005,30.0,2699.99,MASUK,30.0,2699.99
A00020,AMLODIPINE 5MG,STRIP,2021-05-03,1.11-210503.1254-007,18.0,3667.05,MASUK,18.0,3667.05
A00020,AMLODIPINE 5MG,STRIP,2021-05-05,1.12-210505.1839-002,10.0,6240.89,MASUK,10.0,6240.89
A00020,AMLODIPINE 5MG,STRIP,2021-05-05,1.11-210505.1226-001,20.0,2699.95,MASUK,20.0,2699.95
A00020,AMLODIPINE 5MG,STRIP,2021-05-06,1.13-210506.1936-002,18.0,3667.06,MASUK,18.0,3667.06
A00020,AMLODIPINE 5MG,STRIP,2021-05-19,1.13-210519.1907-004,20.0,2700.06,MASUK,20.0,2700.06
A00020,AMLODIPINE 5MG,STRIP,2021-05-24,1.13-210524.1258-004,6.0,4320.16,MASUK,6.0,4320.16
A00020,AMLODIPINE 5MG,STRIP,2021-05-24,1.12-210524.1716-002,18.0,3666.92,MASUK,18.0,3666.92
A00020,AMLODIPINE 5MG,STRIP,2021-05-24,1.12-210524.1916-006,30.0,3225.77,MASUK,30.0,3225.77
A00020,AMLODIPINE 5MG,STRIP,2021-05-29,1.11-210529.1717-001,20.0,6240.05,MASUK,20.0,6240.05
A00020,AMLODIPINE 5MG,STRIP,2021-05-29,1.11-210529.1833-007,30.0,2700.05,MASUK,30.0,2700.05
A00020,AMLODIPINE 5MG,STRIP,2021-05-31,1.13-210531.2014-003,9.0,3666.99,MASUK,9.0,3666.99
A00020,AMLODIPINE 5MG,STRIP,2021-06-05,1.11-210605.1452-002,20.0,2700.0,MASUK,20.0,2700.0
A00020,AMLODIPINE 5MG,STRIP,2021-06-09,1.11-210609.1206-001,30.0,2699.93,MASUK,30.0,2699.93
A00020,AMLODIPINE 5MG,STRIP,2021-06-16,1.11-210616.1235-002,30.0,2700.0,MASUK,30.0,2700.0
A00020,AMLODIPINE 5MG,STRIP,2021-06-26,1.13-210626.1124-004,30.0,2700.08,MASUK,30.0,2700.08
A00020,AMLODIPINE 5MG,STRIP,2021-07-03,1.13-210703.1645-001,30.0,2700.03,MASUK,30.0,2700.03
A00020,AMLODIPINE 5MG,STRIP,2021-07-06,1.13-210706.0916-004,18.0,3667.04,MASUK,18.0,3667.04
A00020,AMLODIPINE 5MG,STRIP,2021-07-08,1.9-210708.1839-004,18.0,3666.81,MASUK,18.0,3666.81
A00020,AMLODIPINE 5MG,STRIP,2021-07-10,1.11-210710.1517-001,30.0,2699.97,MASUK,30.0,2699.97
A00020,AMLODIPINE 5MG,STRIP,2021-07-12,1.13-210712.1757-010,18.0,3666.68,MASUK,18.0,3666.68
A00020,AMLODIPINE 5MG,STRIP,2021-07-16,1.11-210716.1048-004,18.0,3666.68,MASUK,18.0,3666.68
A00020,AMLODIPINE 5MG,STRIP,2021-07-17,1.13-210717.1529-003,30.0,2679.99,MASUK,30.0,2679.99
A00020,AMLODIPINE 5MG,STRIP,2021-07-19,1.11-210719.1851-008,18.0,3666.87,MASUK,18.0,3666.87
A00020,AMLODIPINE 5MG,STRIP,2021-07-24,1.13-210724.0834-003,30.0,2699.99,MASUK,30.0,2699.99
A00020,AMLODIPINE 5MG,STRIP,2021-07-26,1.12-210726.1613-003,18.0,3667.27,MASUK,18.0,3667.27
A00020,AMLODIPINE 5MG,STRIP,2021-07-29,1.11-210729.1619-005,36.0,3666.92,MASUK,36.0,3666.92
A00020,AMLODIPINE 5MG,STRIP,2021-08-03,1.11-210803.1540-005,18.0,3667.01,MASUK,18.0,3667.01
A00020,AMLODIPINE 5MG,STRIP,2021-08-09,1.13-210809.1814-003,18.0,3667.07,MASUK,18.0,3667.07
A00020,AMLODIPINE 5MG,STRIP,2021-08-12,1.13-210812.1650-002,18.0,3667.05,MASUK,18.0,3667.05
A00020,AMLODIPINE 5MG,STRIP,2021-08-12,1.11-210812.1241-004,30.0,2699.94,MASUK,30.0,2699.94
A00020,AMLODIPINE 5MG,STRIP,2021-08-23,1.11-210823.1356-005,36.0,3666.71,MASUK,36.0,3666.71
A00020,AMLODIPINE 5MG,STRIP,2021-08-26,1.13-210826.1620-002,36.0,3666.73,MASUK,36.0,3666.73
A00020,AMLODIPINE 5MG,STRIP,2021-09-01,1.11-210901.1653-008,60.0,2699.95,MASUK,60.0,2699.95
A00020,AMLODIPINE 5MG,STRIP,2021-09-06,1.9-210906.1522-001,18.0,3667.21,MASUK,18.0,3667.21
A00020,AMLODIPINE 5MG,STRIP,2021-09-13,1.11-210913.1516-001,36.0,3666.86,MASUK,36.0,3666.86
A00020,AMLODIPINE 5MG,STRIP,2021-09-15,1.11-210915.1503-001,18.0,1366.82,MASUK,18.0,1366.82
A00020,AMLODIPINE 5MG,STRIP,2021-09-16,1.11-210916.1920-002,18.0,3666.89,MASUK,18.0,3666.89
A00020,AMLODIPINE 5MG,STRIP,2021-09-22,1.13-210922.1821-007,9.0,2241.14,MASUK,9.0,2241.14
A00020,AMLODIPINE 5MG,STRIP,2021-09-22,1.13-210922.1621-004,30.0,2700.02,MASUK,30.0,2700.02
A00020,AMLODIPINE 5MG,STRIP,2021-09-30,1.9-210930.2020-002,36.0,3666.68,MASUK,36.0,3666.68
A00020,AMLODIPINE 5MG,STRIP,2021-10-02,1.11-211002.1714-008,9.0,2241.08,MASUK,9.0,2241.08
A00020,AMLODIPINE 5MG,STRIP,2021-10-04,1.12-211004.1255-004,18.0,3666.93,MASUK,18.0,3666.93
A00020,AMLODIPINE 5MG,STRIP,2021-10-06,1.11-211006.1228-001,20.0,2700.07,MASUK,20.0,2700.07
A00020,AMLODIPINE 5MG,STRIP,2021-10-14,1.13-211014.1330-001,36.0,3667.05,MASUK,36.0,3667.05
A00020,AMLODIPINE 5MG,STRIP,2021-10-18,1.12-211018.1755-003,9.0,4320.1,MASUK,9.0,4320.1
A00020,AMLODIPINE 5MG,STRIP,2021-10-21,1.12-211021.1713-002,9.0,1366.79,MASUK,9.0,1366.79
